time,open,high,low,close,volume,spread
2025-12-30 06:30:00,4363.07,4369.56,4362.2,4366.7,1229,24
2025-12-30 06:45:00,4366.79,4367.2,4362.22,4363.39,908,24
2025-12-30 07:00:00,4363.67,4364.72,4358.73,4363.95,1152,24
2025-12-30 07:15:00,4363.9,4376.14,4362.42,4372.33,1928,24
2025-12-30 07:30:00,4372.31,4379.9,4372.02,4374.72,3280,28
2025-12-30 07:45:00,4374.7,4379.59,4372.77,4377.72,2701,24
2025-12-30 08:00:00,4377.65,4378.49,4372.48,4373.15,2490,24
2025-12-30 08:15:00,4373.24,4373.86,4364.32,4366.51,2910,25
2025-12-30 08:30:00,4366.54,4369.62,4360.01,4361.92,2837,24
2025-12-30 08:45:00,4361.93,4366.84,4359.86,4364.69,2650,24
2025-12-30 09:00:00,4364.7,4368.51,4359.24,4368.5,2378,23
2025-12-30 09:15:00,4368.51,4372.38,4365.84,4368.11,2098,22
2025-12-30 09:30:00,4368.12,4376.96,4368.11,4376.87,2055,22
2025-12-30 09:45:00,4377.02,4383.17,4370.27,4372.44,2357,22
2025-12-30 10:00:00,4372.29,4374.05,4363.44,4370.33,2165,24
2025-12-30 10:15:00,4370.46,4371.2,4351.85,4353.27,2162,23
